time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
370.000000,0.965928099,59.761959377,75.300622147,6.000000,35.833333333
370.250000,0.969144376,59.756730167,75.300975559,6.000000,35.829166667
370.500000,0.972360483,59.751500932,75.301328983,6.000000,35.825000000
370.750000,0.975576419,59.746271674,75.301682421,6.000000,35.820833333
371.000000,0.978792184,59.741042390,75.302035871,6.000000,35.816666667
371.250000,0.982007778,59.735813082,75.302389334,6.000000,35.812500000
371.500000,0.985223202,59.730583749,75.302742810,6.000000,35.808333333
371.750000,0.988438455,59.725354392,75.303096298,6.000000,35.804166667
372.000000,0.991653537,59.720125011,75.303449800,6.000000,35.800000000
372.250000,0.994868449,59.714895604,75.303803314,6.000000,35.795833333
372.500000,0.998083190,59.709666174,75.304156842,6.000000,35.791666667
372.750000,1.001297760,59.704436718,75.304510382,6.000000,35.787500000
373.000000,1.004512160,59.699207238,75.304863934,6.000000,35.783333333
